"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value"
"1993","Cyprus","Gigawatt-hour","Electrical energy","Total net production","2,453"
"1994","Cyprus","Gigawatt-hour","Electrical energy","Total net production","2,552"
"1995","Cyprus","Gigawatt-hour","Electrical energy","Total net production","2,352"
"1996","Cyprus","Gigawatt-hour","Electrical energy","Total net production","2,464"
"1997","Cyprus","Gigawatt-hour","Electrical energy","Total net production","2,576"
"1998","Cyprus","Gigawatt-hour","Electrical energy","Total net production","2,811"
"1999","Cyprus","Gigawatt-hour","Electrical energy","Total net production","2,986"
"2000","Cyprus","Gigawatt-hour","Electrical energy","Total net production","3,205"
"2001","Cyprus","Gigawatt-hour","Electrical energy","Total net production","3,364"
"2002","Cyprus","Gigawatt-hour","Electrical energy","Total net production","3,574"
"2003","Cyprus","Gigawatt-hour","Electrical energy","Total net production","3,830"
"2004","Cyprus","Gigawatt-hour","Electrical energy","Total net production","3,975"
"2005","Cyprus","Gigawatt-hour","Electrical energy","Total net production","4,131"
"2006","Cyprus","Gigawatt-hour","Electrical energy","Total net production","4,397"
"2007","Cyprus","Gigawatt-hour","Electrical energy","Total net production","4,606"
"2008","Cyprus","Gigawatt-hour","Electrical energy","Total net production","4,806"
"2009","Cyprus","Gigawatt-hour","Electrical energy","Total net production","4,949"
"2010","Cyprus","Gigawatt-hour","Electrical energy","Total net production","5,100"
"2011","Cyprus","Gigawatt-hour","Electrical energy","Total net production","4,698"
"2012","Cyprus","Gigawatt-hour","Electrical energy","Total net production","4,543"
"2013","Cyprus","Gigawatt-hour","Electrical energy","Total net production","4,119"
"2014","Cyprus","Gigawatt-hour","Electrical energy","Total net production","4,145"
"2015","Cyprus","Gigawatt-hour","Electrical energy","Total net production","4,312"
"1990","Latvia","Gigawatt-hour","Electrical energy","Total net production","5,922"
"1991","Latvia","Gigawatt-hour","Electrical energy","Total net production","4,949"
"1992","Latvia","Gigawatt-hour","Electrical energy","Total net production","3,279"
"1993","Latvia","Gigawatt-hour","Electrical energy","Total net production","3,405"
"1994","Latvia","Gigawatt-hour","Electrical energy","Total net production","3,879"
"1995","Latvia","Gigawatt-hour","Electrical energy","Total net production","3,485"
"1996","Latvia","Gigawatt-hour","Electrical energy","Total net production","2,367"
"1997","Latvia","Gigawatt-hour","Electrical energy","Total net production","3,700"
"1998","Latvia","Gigawatt-hour","Electrical energy","Total net production","5,175"
"1999","Latvia","Gigawatt-hour","Electrical energy","Total net production","3,629"
"2000","Latvia","Gigawatt-hour","Electrical energy","Total net production","3,690"
"2001","Latvia","Gigawatt-hour","Electrical energy","Total net production","3,690"
"2002","Latvia","Gigawatt-hour","Electrical energy","Total net production","3,527"
"2003","Latvia","Gigawatt-hour","Electrical energy","Total net production","3,470"
"2004","Latvia","Gigawatt-hour","Electrical energy","Total net production","4,192"
"2005","Latvia","Gigawatt-hour","Electrical energy","Total net production","4,417"
"2006","Latvia","Gigawatt-hour","Electrical energy","Total net production","4,453"
"2007","Latvia","Gigawatt-hour","Electrical energy","Total net production","4,404"
"2008","Latvia","Gigawatt-hour","Electrical energy","Total net production","4,906"
"2009","Latvia","Gigawatt-hour","Electrical energy","Total net production","5,191"
"2010","Latvia","Gigawatt-hour","Electrical energy","Total net production","6,069"
"2011","Latvia","Gigawatt-hour","Electrical energy","Total net production","5,564"
"2012","Latvia","Gigawatt-hour","Electrical energy","Total net production","5,719"
"2013","Latvia","Gigawatt-hour","Electrical energy","Total net production","5,800"
"2014","Latvia","Gigawatt-hour","Electrical energy","Total net production","4,732"
"2015","Latvia","Gigawatt-hour","Electrical energy","Total net production","5,093"
"1990","Lithuania","Gigawatt-hour","Electrical energy","Total net production","26,296"
"1991","Lithuania","Gigawatt-hour","Electrical energy","Total net production","27,158"
"1992","Lithuania","Gigawatt-hour","Electrical energy","Total net production","16,947"
"1993","Lithuania","Gigawatt-hour","Electrical energy","Total net production","12,547"
"1994","Lithuania","Gigawatt-hour","Electrical energy","Total net production","8,449"
"1995","Lithuania","Gigawatt-hour","Electrical energy","Total net production","12,357"
"1996","Lithuania","Gigawatt-hour","Electrical energy","Total net production","15,135"
"1997","Lithuania","Gigawatt-hour","Electrical energy","Total net production","13,298"
"1998","Lithuania","Gigawatt-hour","Electrical energy","Total net production","15,947"
"1999","Lithuania","Gigawatt-hour","Electrical energy","Total net production","11,949"
"2000","Lithuania","Gigawatt-hour","Electrical energy","Total net production","10,039"
"2001","Lithuania","Gigawatt-hour","Electrical energy","Total net production","13,218"
"2002","Lithuania","Gigawatt-hour","Electrical energy","Total net production","16,078"
"2003","Lithuania","Gigawatt-hour","Electrical energy","Total net production","17,878"
"2004","Lithuania","Gigawatt-hour","Electrical energy","Total net production","17,706"
"2005","Lithuania","Gigawatt-hour","Electrical energy","Total net production","13,584"
"2006","Lithuania","Gigawatt-hour","Electrical energy","Total net production","11,393"
"2007","Lithuania","Gigawatt-hour","Electrical energy","Total net production","12,878"
"2008","Lithuania","Gigawatt-hour","Electrical energy","Total net production","12,781"
"2009","Lithuania","Gigawatt-hour","Electrical energy","Total net production","14,147"
"2010","Lithuania","Gigawatt-hour","Electrical energy","Total net production","5,347"
"2011","Lithuania","Gigawatt-hour","Electrical energy","Total net production","4,445"
"2012","Lithuania","Gigawatt-hour","Electrical energy","Total net production","4,689"
"2013","Lithuania","Gigawatt-hour","Electrical energy","Total net production","4,451"
"2014","Lithuania","Gigawatt-hour","Electrical energy","Total net production","4,144"
"2015","Lithuania","Gigawatt-hour","Electrical energy","Total net production","4,676"
"1990","Luxembourg","Gigawatt-hour","Electrical energy","Total net production","1,333"
"1991","Luxembourg","Gigawatt-hour","Electrical energy","Total net production","1,337"
"1992","Luxembourg","Gigawatt-hour","Electrical energy","Total net production","1,153"
"1993","Luxembourg","Gigawatt-hour","Electrical energy","Total net production","1,021"
"1994","Luxembourg","Gigawatt-hour","Electrical energy","Total net production","1,107"
"1995","Luxembourg","Gigawatt-hour","Electrical energy","Total net production","1,192"
"1996","Luxembourg","Gigawatt-hour","Electrical energy","Total net production","1,227"
"1997","Luxembourg","Gigawatt-hour","Electrical energy","Total net production","1,234"
"1998","Luxembourg","Gigawatt-hour","Electrical energy","Total net production","1,255"
"1999","Luxembourg","Gigawatt-hour","Electrical energy","Total net production","1,008"
"2000","Luxembourg","Gigawatt-hour","Electrical energy","Total net production","1,132"
"2001","Luxembourg","Gigawatt-hour","Electrical energy","Total net production","1,585"
"2002","Luxembourg","Gigawatt-hour","Electrical energy","Total net production","3,672"
"2003","Luxembourg","Gigawatt-hour","Electrical energy","Total net production","3,595"
"2004","Luxembourg","Gigawatt-hour","Electrical energy","Total net production","4,103"
"2005","Luxembourg","Gigawatt-hour","Electrical energy","Total net production","4,107"
"2006","Luxembourg","Gigawatt-hour","Electrical energy","Total net production","4,302"
"2007","Luxembourg","Gigawatt-hour","Electrical energy","Total net production","3,960"
"2008","Luxembourg","Gigawatt-hour","Electrical energy","Total net production","3,518"
"2009","Luxembourg","Gigawatt-hour","Electrical energy","Total net production","3,832"
"2010","Luxembourg","Gigawatt-hour","Electrical energy","Total net production","4,559"
"2011","Luxembourg","Gigawatt-hour","Electrical energy","Total net production","3,698"
"2012","Luxembourg","Gigawatt-hour","Electrical energy","Total net production","3,784"
"2013","Luxembourg","Gigawatt-hour","Electrical energy","Total net production","2,859"
"2014","Luxembourg","Gigawatt-hour","Electrical energy","Total net production","2,938"
"2015","Luxembourg","Gigawatt-hour","Electrical energy","Total net production","2,733"
"1990","Hungary","Gigawatt-hour","Electrical energy","Total net production","25,899"
"1991","Hungary","Gigawatt-hour","Electrical energy","Total net production","27,465"
"1992","Hungary","Gigawatt-hour","Electrical energy","Total net production","29,119"
"1993","Hungary","Gigawatt-hour","Electrical energy","Total net production","30,354"
"1994","Hungary","Gigawatt-hour","Electrical energy","Total net production","30,959"
"1995","Hungary","Gigawatt-hour","Electrical energy","Total net production","31,264"
"1996","Hungary","Gigawatt-hour","Electrical energy","Total net production","32,318"
"1997","Hungary","Gigawatt-hour","Electrical energy","Total net production","32,435"
"1998","Hungary","Gigawatt-hour","Electrical energy","Total net production","34,260"
"1999","Hungary","Gigawatt-hour","Electrical energy","Total net production","34,904"
"2000","Hungary","Gigawatt-hour","Electrical energy","Total net production","32,259"
"2001","Hungary","Gigawatt-hour","Electrical energy","Total net production","33,704"
"2002","Hungary","Gigawatt-hour","Electrical energy","Total net production","33,475"
"2003","Hungary","Gigawatt-hour","Electrical energy","Total net production","31,378"
"2004","Hungary","Gigawatt-hour","Electrical energy","Total net production","31,262"
"2005","Hungary","Gigawatt-hour","Electrical energy","Total net production","33,219"
"2006","Hungary","Gigawatt-hour","Electrical energy","Total net production","33,345"
"2007","Hungary","Gigawatt-hour","Electrical energy","Total net production","37,220"
"2008","Hungary","Gigawatt-hour","Electrical energy","Total net production","37,383"
"2009","Hungary","Gigawatt-hour","Electrical energy","Total net production","33,344"
"2010","Hungary","Gigawatt-hour","Electrical energy","Total net production","34,613"
"2011","Hungary","Gigawatt-hour","Electrical energy","Total net production","33,533"
"2012","Hungary","Gigawatt-hour","Electrical energy","Total net production","32,351"
"2013","Hungary","Gigawatt-hour","Electrical energy","Total net production","28,031"
"2014","Hungary","Gigawatt-hour","Electrical energy","Total net production","27,131"
"2015","Hungary","Gigawatt-hour","Electrical energy","Total net production","28,132"
"1990","Malta","Gigawatt-hour","Electrical energy","Total net production","1,010"
"1991","Malta","Gigawatt-hour","Electrical energy","Total net production","1,314"
"1992","Malta","Gigawatt-hour","Electrical energy","Total net production","1,376"
"1993","Malta","Gigawatt-hour","Electrical energy","Total net production","1,390"
"1994","Malta","Gigawatt-hour","Electrical energy","Total net production","1,356"
"1995","Malta","Gigawatt-hour","Electrical energy","Total net production","1,411"
"1996","Malta","Gigawatt-hour","Electrical energy","Total net production","1,557"
"1997","Malta","Gigawatt-hour","Electrical energy","Total net production","1,581"
"1998","Malta","Gigawatt-hour","Electrical energy","Total net production","1,612"
"1999","Malta","Gigawatt-hour","Electrical energy","Total net production","1,743"
"2000","Malta","Gigawatt-hour","Electrical energy","Total net production","1,802"
"2001","Malta","Gigawatt-hour","Electrical energy","Total net production","1,825"
"2002","Malta","Gigawatt-hour","Electrical energy","Total net production","1,927"
"2003","Malta","Gigawatt-hour","Electrical energy","Total net production","2,100"
"2004","Malta","Gigawatt-hour","Electrical energy","Total net production","2,081"
"2005","Malta","Gigawatt-hour","Electrical energy","Total net production","2,114"
"2006","Malta","Gigawatt-hour","Electrical energy","Total net production","2,129"
"2007","Malta","Gigawatt-hour","Electrical energy","Total net production","2,165"
"2008","Malta","Gigawatt-hour","Electrical energy","Total net production","2,185"
"2009","Malta","Gigawatt-hour","Electrical energy","Total net production","2,046"
"2010","Malta","Gigawatt-hour","Electrical energy","Total net production","1,993"
"2011","Malta","Gigawatt-hour","Electrical energy","Total net production","2,053"
"2012","Malta","Gigawatt-hour","Electrical energy","Total net production","2,172"
"2013","Malta","Gigawatt-hour","Electrical energy","Total net production","2,137"
"2014","Malta","Gigawatt-hour","Electrical energy","Total net production","2,137"
"2015","Malta","Gigawatt-hour","Electrical energy","Total net production","1,239"
"1990","Netherlands","Gigawatt-hour","Electrical energy","Total net production","69,464"
"1991","Netherlands","Gigawatt-hour","Electrical energy","Total net production","71,784"
"1992","Netherlands","Gigawatt-hour","Electrical energy","Total net production","74,574"
"1993","Netherlands","Gigawatt-hour","Electrical energy","Total net production","74,184"
"1994","Netherlands","Gigawatt-hour","Electrical energy","Total net production","76,694"
"1995","Netherlands","Gigawatt-hour","Electrical energy","Total net production","77,770"
"1996","Netherlands","Gigawatt-hour","Electrical energy","Total net production","81,838"
"1997","Netherlands","Gigawatt-hour","Electrical energy","Total net production","83,009"
"1998","Netherlands","Gigawatt-hour","Electrical energy","Total net production","87,643"
"1999","Netherlands","Gigawatt-hour","Electrical energy","Total net production","83,157"
"2000","Netherlands","Gigawatt-hour","Electrical energy","Total net production","85,998"
"2001","Netherlands","Gigawatt-hour","Electrical energy","Total net production","89,812"
"2002","Netherlands","Gigawatt-hour","Electrical energy","Total net production","92,041"
"2003","Netherlands","Gigawatt-hour","Electrical energy","Total net production","92,841"
"2004","Netherlands","Gigawatt-hour","Electrical energy","Total net production","97,044"
"2005","Netherlands","Gigawatt-hour","Electrical energy","Total net production","95,598"
"2006","Netherlands","Gigawatt-hour","Electrical energy","Total net production","94,489"
"2007","Netherlands","Gigawatt-hour","Electrical energy","Total net production","100,750"
"2008","Netherlands","Gigawatt-hour","Electrical energy","Total net production","103,187"
"2009","Netherlands","Gigawatt-hour","Electrical energy","Total net production","108,767"
"2010","Netherlands","Gigawatt-hour","Electrical energy","Total net production","114,826"
"2011","Netherlands","Gigawatt-hour","Electrical energy","Total net production","109,145"
"2012","Netherlands","Gigawatt-hour","Electrical energy","Total net production","98,647"
"2013","Netherlands","Gigawatt-hour","Electrical energy","Total net production","96,937"
"2014","Netherlands","Gigawatt-hour","Electrical energy","Total net production","98,774"
"2015","Netherlands","Gigawatt-hour","Electrical energy","Total net production","105,086"
"1990","Austria","Gigawatt-hour","Electrical energy","Total net production","48,376"
"1991","Austria","Gigawatt-hour","Electrical energy","Total net production","49,499"
"1992","Austria","Gigawatt-hour","Electrical energy","Total net production","49,372"
"1993","Austria","Gigawatt-hour","Electrical energy","Total net production","51,184"
"1994","Austria","Gigawatt-hour","Electrical energy","Total net production","51,992"
"1995","Austria","Gigawatt-hour","Electrical energy","Total net production","54,943"
"1996","Austria","Gigawatt-hour","Electrical energy","Total net production","53,155"
"1997","Austria","Gigawatt-hour","Electrical energy","Total net production","55,142"
"1998","Austria","Gigawatt-hour","Electrical energy","Total net production","55,511"
"1999","Austria","Gigawatt-hour","Electrical energy","Total net production","58,550"
"2000","Austria","Gigawatt-hour","Electrical energy","Total net production","59,054"
"2001","Austria","Gigawatt-hour","Electrical energy","Total net production","60,111"
"2002","Austria","Gigawatt-hour","Electrical energy","Total net production","59,937"
"2003","Austria","Gigawatt-hour","Electrical energy","Total net production","57,413"
"2004","Austria","Gigawatt-hour","Electrical energy","Total net production","61,387"
"2005","Austria","Gigawatt-hour","Electrical energy","Total net production","63,547"
"2006","Austria","Gigawatt-hour","Electrical energy","Total net production","62,174"
"2007","Austria","Gigawatt-hour","Electrical energy","Total net production","63,152"
"2008","Austria","Gigawatt-hour","Electrical energy","Total net production","64,620"
"2009","Austria","Gigawatt-hour","Electrical energy","Total net production","66,447"
"2010","Austria","Gigawatt-hour","Electrical energy","Total net production","68,139"
"2011","Austria","Gigawatt-hour","Electrical energy","Total net production","62,697"
"2012","Austria","Gigawatt-hour","Electrical energy","Total net production","69,537"
"2013","Austria","Gigawatt-hour","Electrical energy","Total net production","64,860"
"2014","Austria","Gigawatt-hour","Electrical energy","Total net production","62,519"
"2015","Austria","Gigawatt-hour","Electrical energy","Total net production","61,532"
"1990","Poland","Gigawatt-hour","Electrical energy","Total net production","123,410"
"1991","Poland","Gigawatt-hour","Electrical energy","Total net production","122,181"
"1992","Poland","Gigawatt-hour","Electrical energy","Total net production","120,409"
"1993","Poland","Gigawatt-hour","Electrical energy","Total net production","121,554"
"1994","Poland","Gigawatt-hour","Electrical energy","Total net production","122,853"
"1995","Poland","Gigawatt-hour","Electrical energy","Total net production","127,442"
"1996","Poland","Gigawatt-hour","Electrical energy","Total net production","131,195"
"1997","Poland","Gigawatt-hour","Electrical energy","Total net production","130,309"
"1998","Poland","Gigawatt-hour","Electrical energy","Total net production","130,278"
"1999","Poland","Gigawatt-hour","Electrical energy","Total net production","129,498"
"2000","Poland","Gigawatt-hour","Electrical energy","Total net production","132,214"
"2001","Poland","Gigawatt-hour","Electrical energy","Total net production","132,666"
"2002","Poland","Gigawatt-hour","Electrical energy","Total net production","131,374"
"2003","Poland","Gigawatt-hour","Electrical energy","Total net production","138,367"
"2004","Poland","Gigawatt-hour","Electrical energy","Total net production","140,789"
"2005","Poland","Gigawatt-hour","Electrical energy","Total net production","143,615"
"2006","Poland","Gigawatt-hour","Electrical energy","Total net production","147,685"
"2007","Poland","Gigawatt-hour","Electrical energy","Total net production","145,393"
"2008","Poland","Gigawatt-hour","Electrical energy","Total net production","141,498"
"2009","Poland","Gigawatt-hour","Electrical energy","Total net production","137,908"
"2010","Poland","Gigawatt-hour","Electrical energy","Total net production","143,457"
"2011","Poland","Gigawatt-hour","Electrical energy","Total net production","148,913"
"2012","Poland","Gigawatt-hour","Electrical energy","Total net production","147,649"
"2013","Poland","Gigawatt-hour","Electrical energy","Total net production","150,079"
"2014","Poland","Gigawatt-hour","Electrical energy","Total net production","145,214"
"2015","Poland","Gigawatt-hour","Electrical energy","Total net production","150,695"
"1990","Portugal","Gigawatt-hour","Electrical energy","Total net production","27,449"
"1991","Portugal","Gigawatt-hour","Electrical energy","Total net production","28,638"
"1992","Portugal","Gigawatt-hour","Electrical energy","Total net production","28,699"
"1993","Portugal","Gigawatt-hour","Electrical energy","Total net production","29,921"
"1994","Portugal","Gigawatt-hour","Electrical energy","Total net production","30,183"
"1995","Portugal","Gigawatt-hour","Electrical energy","Total net production","31,859"
"1996","Portugal","Gigawatt-hour","Electrical energy","Total net production","33,171"
"1997","Portugal","Gigawatt-hour","Electrical energy","Total net production","32,850"
"1998","Portugal","Gigawatt-hour","Electrical energy","Total net production","37,473"
"1999","Portugal","Gigawatt-hour","Electrical energy","Total net production","41,724"
"2000","Portugal","Gigawatt-hour","Electrical energy","Total net production","42,215"
"2001","Portugal","Gigawatt-hour","Electrical energy","Total net production","44,844"
"2002","Portugal","Gigawatt-hour","Electrical energy","Total net production","44,390"
"2003","Portugal","Gigawatt-hour","Electrical energy","Total net production","45,375"
"2004","Portugal","Gigawatt-hour","Electrical energy","Total net production","43,482"
"2005","Portugal","Gigawatt-hour","Electrical energy","Total net production","44,984"
"2006","Portugal","Gigawatt-hour","Electrical energy","Total net production","47,493"
"2007","Portugal","Gigawatt-hour","Electrical energy","Total net production","45,908"
"2008","Portugal","Gigawatt-hour","Electrical energy","Total net production","44,584"
"2009","Portugal","Gigawatt-hour","Electrical energy","Total net production","48,718"
"2010","Portugal","Gigawatt-hour","Electrical energy","Total net production","52,782"
"2011","Portugal","Gigawatt-hour","Electrical energy","Total net production","51,128"
"2012","Portugal","Gigawatt-hour","Electrical energy","Total net production","45,253"
"2013","Portugal","Gigawatt-hour","Electrical energy","Total net production","50,411"
"2014","Portugal","Gigawatt-hour","Electrical energy","Total net production","51,526"
"2015","Portugal","Gigawatt-hour","Electrical energy","Total net production","50,938"
"1990","Romania","Gigawatt-hour","Electrical energy","Total net production","56,669"
"1991","Romania","Gigawatt-hour","Electrical energy","Total net production","49,070"
"1992","Romania","Gigawatt-hour","Electrical energy","Total net production","48,058"
"1993","Romania","Gigawatt-hour","Electrical energy","Total net production","49,369"
"1994","Romania","Gigawatt-hour","Electrical energy","Total net production","49,181"
"1995","Romania","Gigawatt-hour","Electrical energy","Total net production","52,900"
"1996","Romania","Gigawatt-hour","Electrical energy","Total net production","52,526"
"1997","Romania","Gigawatt-hour","Electrical energy","Total net production","53,403"
"1998","Romania","Gigawatt-hour","Electrical energy","Total net production","50,092"
"1999","Romania","Gigawatt-hour","Electrical energy","Total net production","46,210"
"2000","Romania","Gigawatt-hour","Electrical energy","Total net production","48,625"
"2001","Romania","Gigawatt-hour","Electrical energy","Total net production","50,423"
"2002","Romania","Gigawatt-hour","Electrical energy","Total net production","51,056"
"2003","Romania","Gigawatt-hour","Electrical energy","Total net production","51,317"
"2004","Romania","Gigawatt-hour","Electrical energy","Total net production","52,693"
"2005","Romania","Gigawatt-hour","Electrical energy","Total net production","55,504"
"2006","Romania","Gigawatt-hour","Electrical energy","Total net production","58,350"
"2007","Romania","Gigawatt-hour","Electrical energy","Total net production","56,165"
"2008","Romania","Gigawatt-hour","Electrical energy","Total net production","60,100"
"2009","Romania","Gigawatt-hour","Electrical energy","Total net production","52,759"
"2010","Romania","Gigawatt-hour","Electrical energy","Total net production","55,923"
"2011","Romania","Gigawatt-hour","Electrical energy","Total net production","56,490"
"2012","Romania","Gigawatt-hour","Electrical energy","Total net production","53,694"
"2013","Romania","Gigawatt-hour","Electrical energy","Total net production","54,134"
"2014","Romania","Gigawatt-hour","Electrical energy","Total net production","60,699"
"2015","Romania","Gigawatt-hour","Electrical energy","Total net production","61,277"
"1990","Slovenia","Gigawatt-hour","Electrical energy","Total net production","11,178"
"1991","Slovenia","Gigawatt-hour","Electrical energy","Total net production","11,586"
"1992","Slovenia","Gigawatt-hour","Electrical energy","Total net production","11,084"
"1993","Slovenia","Gigawatt-hour","Electrical energy","Total net production","10,722"
"1994","Slovenia","Gigawatt-hour","Electrical energy","Total net production","11,824"
"1995","Slovenia","Gigawatt-hour","Electrical energy","Total net production","11,827"
"1996","Slovenia","Gigawatt-hour","Electrical energy","Total net production","12,022"
"1997","Slovenia","Gigawatt-hour","Electrical energy","Total net production","12,357"
"1998","Slovenia","Gigawatt-hour","Electrical energy","Total net production","12,891"
"1999","Slovenia","Gigawatt-hour","Electrical energy","Total net production","12,457"
"2000","Slovenia","Gigawatt-hour","Electrical energy","Total net production","12,795"
"2001","Slovenia","Gigawatt-hour","Electrical energy","Total net production","13,591"
"2002","Slovenia","Gigawatt-hour","Electrical energy","Total net production","13,693"
"2003","Slovenia","Gigawatt-hour","Electrical energy","Total net production","12,895"
"2004","Slovenia","Gigawatt-hour","Electrical energy","Total net production","14,308"
"2005","Slovenia","Gigawatt-hour","Electrical energy","Total net production","14,149"
"2006","Slovenia","Gigawatt-hour","Electrical energy","Total net production","14,117"
"2007","Slovenia","Gigawatt-hour","Electrical energy","Total net production","14,044"
"2008","Slovenia","Gigawatt-hour","Electrical energy","Total net production","15,357"
"2009","Slovenia","Gigawatt-hour","Electrical energy","Total net production","15,375"
"2010","Slovenia","Gigawatt-hour","Electrical energy","Total net production","15,410"
"2011","Slovenia","Gigawatt-hour","Electrical energy","Total net production","15,001"
"2012","Slovenia","Gigawatt-hour","Electrical energy","Total net production","14,705"
"2013","Slovenia","Gigawatt-hour","Electrical energy","Total net production","15,117"
"2014","Slovenia","Gigawatt-hour","Electrical energy","Total net production","16,486"
"2015","Slovenia","Gigawatt-hour","Electrical energy","Total net production","14,187"
"1990","Slovakia","Gigawatt-hour","Electrical energy","Total net production","23,022"
"1991","Slovakia","Gigawatt-hour","Electrical energy","Total net production","21,627"
"1992","Slovakia","Gigawatt-hour","Electrical energy","Total net production","20,569"
"1993","Slovakia","Gigawatt-hour","Electrical energy","Total net production","21,776"
"1994","Slovakia","Gigawatt-hour","Electrical energy","Total net production","22,721"
"1995","Slovakia","Gigawatt-hour","Electrical energy","Total net production","23,418"
"1996","Slovakia","Gigawatt-hour","Electrical energy","Total net production","22,783"
"1997","Slovakia","Gigawatt-hour","Electrical energy","Total net production","22,105"
"1998","Slovakia","Gigawatt-hour","Electrical energy","Total net production","23,002"
"1999","Slovakia","Gigawatt-hour","Electrical energy","Total net production","25,410"
"2000","Slovakia","Gigawatt-hour","Electrical energy","Total net production","27,744"
"2001","Slovakia","Gigawatt-hour","Electrical energy","Total net production","29,613"
"2002","Slovakia","Gigawatt-hour","Electrical energy","Total net production","29,980"
"2003","Slovakia","Gigawatt-hour","Electrical energy","Total net production","28,715"
"2004","Slovakia","Gigawatt-hour","Electrical energy","Total net production","28,153"
"2005","Slovakia","Gigawatt-hour","Electrical energy","Total net production","29,291"
"2006","Slovakia","Gigawatt-hour","Electrical energy","Total net production","28,906"
"2007","Slovakia","Gigawatt-hour","Electrical energy","Total net production","25,766"
"2008","Slovakia","Gigawatt-hour","Electrical energy","Total net production","26,645"
"2009","Slovakia","Gigawatt-hour","Electrical energy","Total net production","24,102"
"2010","Slovakia","Gigawatt-hour","Electrical energy","Total net production","25,431"
"2011","Slovakia","Gigawatt-hour","Electrical energy","Total net production","26,090"
"2012","Slovakia","Gigawatt-hour","Electrical energy","Total net production","26,137"
"2013","Slovakia","Gigawatt-hour","Electrical energy","Total net production","27,172"
"2014","Slovakia","Gigawatt-hour","Electrical energy","Total net production","25,007"
"2015","Slovakia","Gigawatt-hour","Electrical energy","Total net production","24,758"
"1990","Finland","Gigawatt-hour","Electrical energy","Total net production","51,591"
"1991","Finland","Gigawatt-hour","Electrical energy","Total net production","55,098"
"1992","Finland","Gigawatt-hour","Electrical energy","Total net production","54,957"
"1993","Finland","Gigawatt-hour","Electrical energy","Total net production","58,008"
"1994","Finland","Gigawatt-hour","Electrical energy","Total net production","62,175"
"1995","Finland","Gigawatt-hour","Electrical energy","Total net production","60,542"
"1996","Finland","Gigawatt-hour","Electrical energy","Total net production","66,359"
"1997","Finland","Gigawatt-hour","Electrical energy","Total net production","66,150"
"1998","Finland","Gigawatt-hour","Electrical energy","Total net production","67,322"
"1999","Finland","Gigawatt-hour","Electrical energy","Total net production","66,678"
"2000","Finland","Gigawatt-hour","Electrical energy","Total net production","67,288"
"2001","Finland","Gigawatt-hour","Electrical energy","Total net production","71,237"
"2002","Finland","Gigawatt-hour","Electrical energy","Total net production","71,632"
"2003","Finland","Gigawatt-hour","Electrical energy","Total net production","80,397"
"2004","Finland","Gigawatt-hour","Electrical energy","Total net production","82,191"
"2005","Finland","Gigawatt-hour","Electrical energy","Total net production","67,843"
"2006","Finland","Gigawatt-hour","Electrical energy","Total net production","78,643"
"2007","Finland","Gigawatt-hour","Electrical energy","Total net production","77,835"
"2008","Finland","Gigawatt-hour","Electrical energy","Total net production","74,494"
"2009","Finland","Gigawatt-hour","Electrical energy","Total net production","69,222"
"2010","Finland","Gigawatt-hour","Electrical energy","Total net production","77,220"
"2011","Finland","Gigawatt-hour","Electrical energy","Total net production","70,413"
"2012","Finland","Gigawatt-hour","Electrical energy","Total net production","67,707"
"2013","Finland","Gigawatt-hour","Electrical energy","Total net production","68,353"
"2014","Finland","Gigawatt-hour","Electrical energy","Total net production","65,458"
"2015","Finland","Gigawatt-hour","Electrical energy","Total net production","66,154"
"1990","Sweden","Gigawatt-hour","Electrical energy","Total net production","142,511"
"1991","Sweden","Gigawatt-hour","Electrical energy","Total net production","143,040"
"1992","Sweden","Gigawatt-hour","Electrical energy","Total net production","142,533"
"1993","Sweden","Gigawatt-hour","Electrical energy","Total net production","142,020"
"1994","Sweden","Gigawatt-hour","Electrical energy","Total net production","138,907"
"1995","Sweden","Gigawatt-hour","Electrical energy","Total net production","144,226"
"1996","Sweden","Gigawatt-hour","Electrical energy","Total net production","136,557"
"1997","Sweden","Gigawatt-hour","Electrical energy","Total net production","145,027"
"1998","Sweden","Gigawatt-hour","Electrical energy","Total net production","154,385"
"1999","Sweden","Gigawatt-hour","Electrical energy","Total net production","150,539"
"2000","Sweden","Gigawatt-hour","Electrical energy","Total net production","141,594"
"2001","Sweden","Gigawatt-hour","Electrical energy","Total net production","157,637"
"2002","Sweden","Gigawatt-hour","Electrical energy","Total net production","143,235"
"2003","Sweden","Gigawatt-hour","Electrical energy","Total net production","132,537"
"2004","Sweden","Gigawatt-hour","Electrical energy","Total net production","148,531"
"2005","Sweden","Gigawatt-hour","Electrical energy","Total net production","154,612"
"2006","Sweden","Gigawatt-hour","Electrical energy","Total net production","140,374"
"2007","Sweden","Gigawatt-hour","Electrical energy","Total net production","145,133"
"2008","Sweden","Gigawatt-hour","Electrical energy","Total net production","146,410"
"2009","Sweden","Gigawatt-hour","Electrical energy","Total net production","133,343"
"2010","Sweden","Gigawatt-hour","Electrical energy","Total net production","145,279"
"2011","Sweden","Gigawatt-hour","Electrical energy","Total net production","146,936"
"2012","Sweden","Gigawatt-hour","Electrical energy","Total net production","162,830"
"2013","Sweden","Gigawatt-hour","Electrical energy","Total net production","149,539"
"2014","Sweden","Gigawatt-hour","Electrical energy","Total net production","149,956"
