"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value"
"2001","Italy","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2002","Italy","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2003","Italy","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2004","Italy","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2005","Italy","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2006","Italy","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2007","Italy","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2008","Italy","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2009","Italy","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2010","Italy","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2011","Italy","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2012","Italy","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2013","Italy","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2014","Italy","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2015","Italy","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1990","Cyprus","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1991","Cyprus","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1992","Cyprus","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1993","Cyprus","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1994","Cyprus","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1995","Cyprus","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1996","Cyprus","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1997","Cyprus","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1998","Cyprus","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1999","Cyprus","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2000","Cyprus","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2001","Cyprus","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2002","Cyprus","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2003","Cyprus","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2004","Cyprus","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2005","Cyprus","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2006","Cyprus","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2007","Cyprus","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2008","Cyprus","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2009","Cyprus","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2010","Cyprus","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2011","Cyprus","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2012","Cyprus","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2013","Cyprus","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2014","Cyprus","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2015","Cyprus","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1990","Latvia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1991","Latvia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1992","Latvia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1993","Latvia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1994","Latvia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1995","Latvia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1996","Latvia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1997","Latvia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1998","Latvia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1999","Latvia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2000","Latvia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2001","Latvia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2002","Latvia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2003","Latvia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2004","Latvia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2005","Latvia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2006","Latvia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2007","Latvia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2008","Latvia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2009","Latvia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2010","Latvia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2011","Latvia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2012","Latvia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2013","Latvia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2014","Latvia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2015","Latvia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1990","Lithuania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1991","Lithuania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1992","Lithuania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1993","Lithuania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1994","Lithuania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1995","Lithuania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1996","Lithuania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1997","Lithuania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1998","Lithuania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1999","Lithuania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2000","Lithuania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2001","Lithuania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2002","Lithuania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2003","Lithuania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2004","Lithuania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2005","Lithuania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2006","Lithuania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2007","Lithuania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2008","Lithuania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2009","Lithuania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2010","Lithuania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2011","Lithuania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2012","Lithuania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2013","Lithuania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2014","Lithuania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2015","Lithuania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1990","Luxembourg","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1991","Luxembourg","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1992","Luxembourg","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1993","Luxembourg","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1994","Luxembourg","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1995","Luxembourg","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1996","Luxembourg","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1997","Luxembourg","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1998","Luxembourg","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1999","Luxembourg","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2000","Luxembourg","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2001","Luxembourg","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2002","Luxembourg","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2003","Luxembourg","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2004","Luxembourg","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2005","Luxembourg","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2006","Luxembourg","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2007","Luxembourg","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2008","Luxembourg","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2009","Luxembourg","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2010","Luxembourg","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2011","Luxembourg","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2012","Luxembourg","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2013","Luxembourg","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2014","Luxembourg","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2015","Luxembourg","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1990","Hungary","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1991","Hungary","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1992","Hungary","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1993","Hungary","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1994","Hungary","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1995","Hungary","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1996","Hungary","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1997","Hungary","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1998","Hungary","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1999","Hungary","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2000","Hungary","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2001","Hungary","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2002","Hungary","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2003","Hungary","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2004","Hungary","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2005","Hungary","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2006","Hungary","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2007","Hungary","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2008","Hungary","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2009","Hungary","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2010","Hungary","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2011","Hungary","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2012","Hungary","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2013","Hungary","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2014","Hungary","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2015","Hungary","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1990","Malta","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1991","Malta","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1992","Malta","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1993","Malta","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1994","Malta","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1995","Malta","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1996","Malta","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1997","Malta","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1998","Malta","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1999","Malta","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2000","Malta","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2001","Malta","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2002","Malta","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2003","Malta","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2004","Malta","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2005","Malta","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2006","Malta","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2007","Malta","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2008","Malta","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2009","Malta","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2010","Malta","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2011","Malta","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2012","Malta","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2013","Malta","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2014","Malta","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2015","Malta","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1990","Netherlands","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1991","Netherlands","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1992","Netherlands","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1993","Netherlands","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1994","Netherlands","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1995","Netherlands","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1996","Netherlands","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1997","Netherlands","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1998","Netherlands","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1999","Netherlands","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2000","Netherlands","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2001","Netherlands","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2002","Netherlands","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2003","Netherlands","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2004","Netherlands","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2005","Netherlands","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2006","Netherlands","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2007","Netherlands","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2008","Netherlands","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2009","Netherlands","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2010","Netherlands","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2011","Netherlands","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2012","Netherlands","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2013","Netherlands","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2014","Netherlands","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2015","Netherlands","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1990","Austria","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1991","Austria","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1992","Austria","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1993","Austria","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1994","Austria","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1995","Austria","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1996","Austria","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1997","Austria","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1998","Austria","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1999","Austria","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2000","Austria","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2001","Austria","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2002","Austria","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2003","Austria","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2004","Austria","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2005","Austria","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2006","Austria","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2007","Austria","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2008","Austria","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2009","Austria","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2010","Austria","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2011","Austria","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2012","Austria","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2013","Austria","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2014","Austria","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2015","Austria","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1990","Poland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1991","Poland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1992","Poland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1993","Poland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1994","Poland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1995","Poland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1996","Poland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1997","Poland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1998","Poland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1999","Poland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2000","Poland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2001","Poland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2002","Poland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2003","Poland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2004","Poland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2005","Poland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2006","Poland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2007","Poland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2008","Poland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2009","Poland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2010","Poland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2011","Poland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2012","Poland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2013","Poland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2014","Poland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2015","Poland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1990","Portugal","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1991","Portugal","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1992","Portugal","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1993","Portugal","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1994","Portugal","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1995","Portugal","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1996","Portugal","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1997","Portugal","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1998","Portugal","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1999","Portugal","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2000","Portugal","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2001","Portugal","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2002","Portugal","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2003","Portugal","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2004","Portugal","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2005","Portugal","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2006","Portugal","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2007","Portugal","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2008","Portugal","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2009","Portugal","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2010","Portugal","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2011","Portugal","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2012","Portugal","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2013","Portugal","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2014","Portugal","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2015","Portugal","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1990","Romania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1991","Romania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1992","Romania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1993","Romania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1994","Romania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1995","Romania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1996","Romania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1997","Romania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1998","Romania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1999","Romania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2000","Romania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2001","Romania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2002","Romania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2003","Romania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2004","Romania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2005","Romania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2006","Romania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2007","Romania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2008","Romania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2009","Romania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2010","Romania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2011","Romania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2012","Romania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2013","Romania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2014","Romania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2015","Romania","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1990","Slovenia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1991","Slovenia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1992","Slovenia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1993","Slovenia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1994","Slovenia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1995","Slovenia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1996","Slovenia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1997","Slovenia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1998","Slovenia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1999","Slovenia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2000","Slovenia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2001","Slovenia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2002","Slovenia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2003","Slovenia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2004","Slovenia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2005","Slovenia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2006","Slovenia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2007","Slovenia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2008","Slovenia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2009","Slovenia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2010","Slovenia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2011","Slovenia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2012","Slovenia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2013","Slovenia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2014","Slovenia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2015","Slovenia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1990","Slovakia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1991","Slovakia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1992","Slovakia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1993","Slovakia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1994","Slovakia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1995","Slovakia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1996","Slovakia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1997","Slovakia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1998","Slovakia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1999","Slovakia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2000","Slovakia","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"2001","Slovakia","Gigawatt-hour","Electrical energy","Used for heat pumps","1"
"2002","Slovakia","Gigawatt-hour","Electrical energy","Used for heat pumps","1"
"2003","Slovakia","Gigawatt-hour","Electrical energy","Used for heat pumps","1"
"2004","Slovakia","Gigawatt-hour","Electrical energy","Used for heat pumps","1"
"2005","Slovakia","Gigawatt-hour","Electrical energy","Used for heat pumps","1"
"2006","Slovakia","Gigawatt-hour","Electrical energy","Used for heat pumps","1"
"2007","Slovakia","Gigawatt-hour","Electrical energy","Used for heat pumps","1"
"2008","Slovakia","Gigawatt-hour","Electrical energy","Used for heat pumps","1"
"2009","Slovakia","Gigawatt-hour","Electrical energy","Used for heat pumps","1"
"2010","Slovakia","Gigawatt-hour","Electrical energy","Used for heat pumps","1"
"2011","Slovakia","Gigawatt-hour","Electrical energy","Used for heat pumps","1"
"2012","Slovakia","Gigawatt-hour","Electrical energy","Used for heat pumps","1"
"2013","Slovakia","Gigawatt-hour","Electrical energy","Used for heat pumps","1"
"2014","Slovakia","Gigawatt-hour","Electrical energy","Used for heat pumps","2"
"2015","Slovakia","Gigawatt-hour","Electrical energy","Used for heat pumps","1"
"1990","Finland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1991","Finland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1992","Finland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1993","Finland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1994","Finland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1995","Finland","Gigawatt-hour","Electrical energy","Used for heat pumps","0"
"1996","Finland","Gigawatt-hour","Electrical energy","Used for heat pumps","1"
"1997","Finland","Gigawatt-hour","Electrical energy","Used for heat pumps","2"
"1998","Finland","Gigawatt-hour","Electrical energy","Used for heat pumps","2"
"1999","Finland","Gigawatt-hour","Electrical energy","Used for heat pumps","1"
"2000","Finland","Gigawatt-hour","Electrical energy","Used for heat pumps","5"
"2001","Finland","Gigawatt-hour","Electrical energy","Used for heat pumps","2"
"2002","Finland","Gigawatt-hour","Electrical energy","Used for heat pumps","8"
